chrom	gene	start	end
U00096	b3726	3908549	3909439
U00096	b3727	3909439	3910398
U00096	b3728	3910485	3911525
U00096	b3729	3911839	3913668
U00096	b3730	3913830	3915200
U00096	b3731	3915553	3915972
U00096	b3732	3915993	3917375
U00096	b3733	3917402	3918265
U00096	b3734	3918316	3919857
U00096	b3735	3919870	3920403
U00096	b3736	3920418	3920888
U00096	b3737	3920950	3921189
U00096	b3738	3921236	3922051
U00096	b3739	3922060	3922440
U00096	b3740	3923057	3923680
U00096	b3741	3923744	3925633
U00096	b3742	3926012	3926455
U00096	b3743	3926545	3927003
U00096	b3744	3927155	3928147
U00096	b3745	3928152	3929603
U00096	b3746	3929597	3931093
U00096	b3747	3931316	3933184
U00096	b3748	3933351	3933770
U00096	b3749	3933778	3935283
U00096	b3750	3935288	3936253
U00096	b3751	3936278	3937168
U00096	b3752	3937294	3938223
U00096	b3753	3938227	3939219
U00096	b3754	3939185	3940612
U00096	b3755	3940635	3941327
U00096	b4480	3947128	3947967
U00096	b3764	3948086	3948424
U00096	b3765	3948449	3949969
U00096	b3766	3950322	3950420
U00096	b4669	3950507	3950557
U00096	b3769	3952201	3952464
U00096	b3770	3952484	3953413
U00096	b3771	3953478	3955328
U00096	b3772	3955331	3956875
U00096	b3773	3956927	3957820
U00096	b3774	3957970	3959445
U00096	b3775	3959532	3959813
U00096	b3778	3960677	3962698
U00096	b3779	3962745	3964229
U00096	b3780	3964365	3965630
U00096	b3781	3965761	3966090
U00096	b3782	3966231	3966332
U00096	b3783	3966417	3967676
U00096	b3784	3967916	3969019
U00096	b3785	3969031	3970077
U00096	b3786	3970133	3971263
U00096	b3787	3971260	3972522
U00096	b3788	3972522	3973589
U00096	b3789	3973608	3974489
U00096	b3790	3974467	3975141
U00096	b3791	3975146	3976276
U00096	b3792	3976278	3977528
U00096	b4481	3977525	3978604
U00096	b3793	3978601	3979953
U00096	b3794	3979956	3980696
U00096	b3795	3980887	3982272
U00096	b3800	3982958	3984193
U00096	b3801	3984352	3986007
U00096	b3802	3986686	3987882
U00096	b3803	3987885	3989066
U00096	b3804	3989088	3989828
U00096	b3805	3989825	3990766
U00096	b3806	3991153	3993699
U00096	b3807	3993739	3994059
U00096	b3808	3993850	3994335
U00096	b4558	3994522	3994725
U00096	b3809	3994762	3995586
U00096	b3810	3995583	3996290
U00096	b3811	3996287	3997183
U00096	b3812	3997183	3997899
U00096	b3813	3997983	4000145
U00096	b4482	4000292	4001056
U00096	b3816	4001426	4002376
U00096	b3817	4002419	4002799
U00096	b3818	4002813	4003193
U00096	b3819	4003288	4004178
U00096	b3820	4004230	4004697
U00096	b3821	4004862	4005731
U00096	b3822	4005864	4007693
U00096	b3823	4007757	4008377
U00096	b3824	4008439	4009059
U00096	b3825	4009170	4010192
U00096	b3826	4010200	4011000
U00096	b3827	4011076	4011975
U00096	b3828	4011863	4012816
U00096	b3829	4013053	4015314
U00096	b3830	4015354	4016169
U00096	b3831	4016431	4017192
U00096	b3832	4017333	4018760
U00096	b3833	4018855	4019610
U00096	b3834	4019624	4020229
U00096	b3835	4020226	4021866
U00096	b3836	4021945	4022214
U00096	b3838	4022218	4022733
U00096	b3839	4022736	4023512
U00096	b4483	4023554	4024336
U00096	b3842	4024333	4024821
U00096	b3843	4024988	4026481
U00096	b3844	4026527	4027228
U00096	b3845	4027609	4028772
U00096	b3846	4028782	4030971
U00096	b3847	4031161	4032492
U00096	b3848	4032492	4033106
U00096	b3849	4033145	4034596
U00096	b3850	4034608	4035153
U00096	b3856	4040906	4041433
U00096	b3857	4041415	4041999
U00096	b3858	4042069	4042338
U00096	b3859	4042415	4043401
U00096	b3860	4043418	4044044
U00096	b3861	4044199	4045629
U00096	b3862	4045670	4046602
U00096	b3863	4046966	4049752
U00096	b3865	4050133	4050765
U00096	b3866	4051347	4051856
U00096	b3867	4052045	4053418
U00096	b4686	4053647	4053757
U00096	b3868	4053869	4055278
U00096	b3869	4055290	4056339
U00096	b3870	4056625	4058034
U00096	b3871	4058407	4060230
U00096	b3872	4060447	4061157
U00096	b3873	4061165	4062145
U00096	b3874	4062247	4063512
U00096	b3875	4063603	4064295
U00096	b3876	4064363	4065766
U00096	b3877	4065809	4067194
U00096	b3878	4067240	4069276
U00096	b3879	4069475	4070401
U00096	b3880	4070515	4071756
U00096	b3881	4071773	4072651
U00096	b3882	4072675	4073571
U00096	b3883	4073739	4074635
U00096	b3884	4074669	4075454
U00096	b3885	4075553	4076152
U00096	b3886	4076146	4077018
U00096	b3887	4077015	4077452
U00096	b3888	4077449	4078438
U00096	b3889	4079291	4079509
U00096	b3890	4079751	4079969
U00096	b3891	4080299	4081228
U00096	b3892	4081225	4081860
U00096	b3893	4081857	4082759
U00096	b3894	4082772	4085822
U00096	b3895	4086016	4086849
U00096	b3896	4087002	4088057
U00096	b3897	4088107	4089855
U00096	b3898	4089855	4090925
U00096	b3899	4090915	4092366
U00096	b3900	4092377	4092823
U00096	b3901	4093124	4093438
U00096	b3902	4093448	4094272
U00096	b3903	4094723	4095982
U00096	b3904	4095979	4097448
U00096	b3905	4097736	4098572
U00096	b3906	4098646	4099494
U00096	b3907	4099491	4100525
U00096	b3908	4100810	4101430
U00096	b3909	4101690	4102673
U00096	b3910	4102822	4103496
U00096	b3911	4103602	4104975
U00096	b3912	4104972	4105670
U00096	b4484	4105820	4106320
U00096	b3915	4106469	4107371
U00096	b3916	4107552	4108514
U00096	b3917	4108834	4109823
U00096	b3918	4109930	4110685
U00096	b3919	4110740	4111507
U00096	b3920	4111615	4112214
U00096	b3921	4112315	4112755
U00096	b3922	4112967	4113266
U00096	b3923	4113293	4113721
U00096	b3924	4113726	4114472
U00096	b3925	4114569	4115579
U00096	b3926	4115714	4117222
U00096	b3927	4117245	4118090
U00096	b3928	4118515	4118760
U00096	b3929	4118845	4119330
U00096	b3930	4119423	4120349
U00096	b3931	4120416	4121747
U00096	b3932	4121757	4122287
U00096	b3933	4122380	4123339
U00096	b3934	4123431	4124456
U00096	b3935	4124612	4126810
U00096	b3936	4127013	4127225
U00096	b3937	4127286	4127894
U00096	b3938	4128078	4128395
U00096	b3939	4128672	4129832
U00096	b3940	4129835	4132267
U00096	b3941	4132616	4133506
U00096	b3942	4133835	4136015
U00096	b3943	4136108	4137013
U00096	b3944	4137040	4137657
U00096	b3945	4137932	4139035
U00096	b3946	4139046	4139708
U00096	b3947	4139720	4142221
U00096	b3949	4142530	4143609
U00096	b3950	4143624	4143944
U00096	b3951	4143995	4146292
U00096	b3952	4146258	4147136
U00096	b3953	4147138	4147479
U00096	b3954	4147466	4148317
U00096	b3955	4148532	4150265
U00096	b3956	4150447	4153098
U00096	b3957	4153696	4154847
U00096	b3958	4155001	4156005
U00096	b3959	4156013	4156789
U00096	b3960	4156850	4158223
U00096	b3961	4158490	4159407
U00096	b3962	4159390	4160790
U00096	b3963	4161067	4161771
U00096	b3964	4161771	4162130
U00096	b3965	4162170	4163270
U00096	b3966	4163639	4165483
U00096	b3967	4165428	4166285
U00096	b3972	4172057	4173085
U00096	b3973	4173082	4174047
U00096	b3974	4174076	4175026
U00096	b3980	4175944	4177128
U00096	b3981	4177358	4177741
U00096	b3982	4177743	4178288
U00096	b3983	4178447	4178875
U00096	b3984	4178879	4179583
U00096	b3985	4179996	4180493
U00096	b3986	4180560	4180925
U00096	b3987	4181245	4185273
U00096	b3988	4185350	4189573
U00096	b3989	4189786	4190325
U00096	b3990	4190735	4191868
U00096	b3991	4191865	4192635
U00096	b4407	4192637	4192837
U00096	b3992	4192821	4193576
U00096	b3993	4193569	4194204
U00096	b3994	4194204	4196099
U00096	b3995	4196332	4196808
U00096	b3996	4196903	4197676
U00096	b3997	4197716	4198780
U00096	b3998	4198790	4199461
U00096	b3999	4199504	4200094
U00096	b4000	4200281	4200553
U00096	b4001	4200566	4201261
U00096	b4002	4201263	4201688
U00096	b4003	4201926	4203323
U00096	b4004	4203320	4204645
U00096	b4005	4204642	4205931
U00096	b4006	4205943	4207532
U00096	b4011	4213234	4213617
U00096	b4012	4213680	4214123
U00096	b4013	4214280	4215209
U00096	b4014	4215478	4217079
U00096	b4015	4217109	4218413
U00096	b4016	4218596	4220332
U00096	b4017	4220301	4222487
U00096	b4018	4222804	4223628
U00096	b4019	4223828	4227511
U00096	b4020	4227731	4229362
U00096	b4021	4229453	4230142
U00096	b4022	4230354	4231226
U00096	b4023	4231359	4231631
U00096	b4024	4231884	4233233
U00096	b4025	4233758	4235407
U00096	b4026	4235906	4236148
U00096	b4027	4236262	4236900
U00096	b4028	4236897	4237634
U00096	b4029	4237634	4239730
U00096	b4620	4239777	4240055
U00096	b4030	4240325	4240735
U00096	b4031	4240779	4242254
U00096	b4032	4242626	4243516
U00096	b4033	4243531	4245075
U00096	b4034	4245229	4246419
U00096	b4035	4246784	4247899
U00096	b4036	4247971	4249311
U00096	b4037	4249554	4250474
U00096	b4039	4252506	4253003
U00096	b4040	4253016	4253888
U00096	b4041	4254043	4256466
U00096	b4042	4256637	4257005
U00096	b4043	4257115	4257723
U00096	b4044	4257742	4259121
U00096	b4045	4259237	4259446
U00096	b4046	4259488	4260003
U00096	b4047	4260321	4260575
U00096	b4048	4260599	4261306
U00096	b4049	4261669	4262706
U00096	b4050	4262840	4263082
U00096	b4051	4263248	4264231
U00096	b4052	4264314	4265729
U00096	b4053	4265782	4266861
U00096	b4054	4267114	4268307
U00096	b4621	4268809	4269012
U00096	b4055	4269414	4270127
U00096	b4056	4270238	4270654
U00096	b4057	4270658	4271014
U00096	b4058	4271049	4273871
U00096	b4059	4274125	4274661
U00096	b4060	4274760	4275041
U00096	b4061	4275471	4277057
U00096	b4062	4277060	4277383
U00096	b4063	4277469	4277933
U00096	b4064	4278479	4279828
U00096	b4065	4279980	4281629
U00096	b4066	4281783	4283075
U00096	b4067	4283253	4284902
U00096	b4068	4284899	4285213
U00096	b4069	4285413	4287371
U00096	b4070	4287764	4289200
U00096	b4071	4289245	4289811
U00096	b4072	4289808	4290479
U00096	b4073	4290476	4291432
U00096	b4074	4291512	4293170
U00096	b4075	4293163	4293546
U00096	b4076	4293543	4294139
U00096	b4077	4294481	4295794
U00096	b4078	4296436	4297125
U00096	b4079	4297219	4299366
U00096	b4080	4299564	4301030
U00096	b4081	4301027	4303078
U00096	b4082	4303078	4304109
U00096	b4622	4304128	4304403
U00096	b4083	4304612	4306597
U00096	b4084	4306870	4307799
U00096	b4085	4307783	4308478
U00096	b4086	4308489	4309469
U00096	b4087	4309448	4310980
U00096	b4088	4311107	4312042
U00096	b4089	4312101	4312991
U00096	b4090	4313350	4313799
U00096	b4487	4313868	4314197
U00096	b4092	4314344	4315102
U00096	b4093	4315104	4315538
U00096	b4094	4315525	4316082
U00096	b4095	4316082	4317218
U00096	b4096	4317215	4317895
U00096	b4097	4318006	4318764
U00096	b4098	4318761	4319606
U00096	b4099	4319599	4320663
U00096	b4100	4320663	4321247
U00096	b4101	4321244	4321696
U00096	b4102	4321697	4322422
U00096	b4105	4323336	4324352
U00096	b4106	4324377	4325165
U00096	b4107	4325298	4325741
U00096	b4108	4326399	4326734
U00096	b4109	4327135	4329363
U00096	b4110	4329360	4330238
U00096	b4111	4330502	4332004
U00096	b4703	4332116	4332205
U00096	b4112	4332181	4333272
U00096	b4113	4333282	4333950
U00096	b4114	4333947	4335590
U00096	b4115	4335694	4337031
U00096	b4116	4337168	4337929
U00096	b4117	4338254	4340521
U00096	b4118	4340720	4341628
U00096	b4119	4341911	4343266
U00096	b4120	4343369	4344790
U00096	b4121	4344929	4345558
U00096	b4122	4345680	4347326
U00096	b4123	4347404	4348744
U00096	b4124	4349315	4350034
U00096	b4125	4350031	4351662
U00096	b4126	4351843	4352073
U00096	b4127	4352085	4352357
U00096	b4128	4352584	4352880
U00096	b4559	4352908	4353081
U00096	b4129	4353200	4354717
U00096	b4130	4354954	4356411
U00096	b4131	4356470	4358617
U00096	b4132	4358697	4360031
U00096	b4133	4360396	4361934
U00096	b4135	4362733	4363308
U00096	b4136	4363345	4365042
U00096	b4137	4365018	4365356
U00096	b4138	4365472	4366773
U00096	b4139	4366891	4368327
U00096	b4140	4368664	4369140
U00096	b4141	4369156	4370412
U00096	b4142	4370688	4370981
U00096	b4143	4371025	4372671
U00096	b4144	4372809	4373162
U00096	b4145	4373365	4374234
U00096	b4146	4374629	4375657
U00096	b4147	4375699	4376265
U00096	b4410	4376317	4376442
U00096	b4411	4376553	4376699
U00096	b4148	4376875	4377192
U00096	b4149	4377189	4377722
U00096	b4150	4377811	4378944
U00096	b4151	4379007	4379366
U00096	b4152	4379377	4379772
U00096	b4153	4379783	4380517
U00096	b4154	4380510	4382318
U00096	b4155	4382643	4383620
U00096	b4156	4383839	4385341
U00096	b4157	4385393	4385707
U00096	b4158	4385704	4386018
U00096	b4159	4386047	4389370
U00096	b4160	4389392	4390360
U00096	b4161	4390457	4391509
U00096	b4162	4391604	4392149
U00096	b4670	4392892	4392945
U00096	b4166	4392928	4394067
U00096	b4167	4394066	4395613
U00096	b4168	4395585	4396046
U00096	b4169	4396065	4397402
U00096	b4170	4397412	4399259
U00096	b4171	4399252	4400202
U00096	b4172	4400288	4400596
U00096	b4173	4400672	4401952
U00096	b4174	4402038	4403297
U00096	b4175	4403300	4404304
U00096	b4176	4404386	4404583
U00096	b4177	4404687	4405985
U00096	b4178	4406190	4406615
U00096	b4179	4406654	4409095
U00096	b4180	4409275	4410006
U00096	b4181	4410133	4410534
U00096	b4182	4410553	4411251
U00096	b4183	4411302	4411961
U00096	b4184	4411979	4412377
U00096	b4185	4412387	4413025
U00096	b4186	4413028	4414191
U00096	b4187	4414275	4415900
U00096	b4188	4416017	4416292
U00096	b4189	4416441	4416770
U00096	b4190	4416952	4417701
U00096	b4191	4417698	4418453
U00096	b4192	4418561	4419625
U00096	b4193	4419980	4421377
U00096	b4194	4421393	4421698
U00096	b4195	4421708	4422172
U00096	b4196	4422186	4422836
U00096	b4197	4422846	4423700
U00096	b4198	4423700	4424386
U00096	b4199	4424516	4424791
U00096	b4200	4425118	4425513
U00096	b4201	4425520	4425834
U00096	b4202	4425839	4426066
U00096	b4203	4426108	4426557
U00096	b4204	4426628	4427422
U00096	b4206	4428079	4428717
U00096	b4207	4428935	4429555
U00096	b4208	4429864	4431276
U00096	b4209	4431321	4431983
U00096	b4210	4432091	4433056
U00096	b4211	4433164	4434024
U00096	b4212	4434113	4434493
U00096	b4213	4434622	4436565
U00096	b4214	4436755	4437495
U00096	b4215	4437707	4438645
U00096	b4216	4438708	4439262
U00096	b4217	4439587	4439793
U00096	b4218	4439872	4441215
U00096	b4219	4441538	4442176
U00096	b4220	4442382	4444115
U00096	b4221	4444112	4447891
U00096	b4222	4447894	4448235
U00096	b4223	4447976	4448245
U00096	b4224	4448447	4448698
U00096	b4225	4448692	4449042
U00096	b4226	4449122	4449652
U00096	b4227	4449962	4450918
U00096	b4485	4451058	4452560
U00096	b4230	4452571	4453596
U00096	b4231	4453583	4454578
U00096	b4232	4454611	4455609
U00096	b4233	4455785	4457158
U00096	b4234	4457314	4457865
U00096	b4235	4457959	4459311
U00096	b4237	4459900	4460364
U00096	b4238	4460522	4462660
U00096	b4239	4463054	4464709
U00096	b4240	4464759	4466180
U00096	b4241	4466299	4467246
U00096	b4702	4467431	4467484
U00096	b4242	4467625	4470321
U00096	b4243	4470527	4470913
U00096	b4244	4470986	4471447
U00096	b4245	4471460	4472395
U00096	b4246	4472399	4472533
U00096	b4248	4472814	4473209
U00096	b4249	4473340	4474053
U00096	b4251	4474124	4474717
U00096	b4252	4474862	4475314
U00096	b4253	4475437	4477251
U00096	b4254	4477307	4478311
U00096	b4255	4478473	4478889
U00096	b4256	4479034	4479537
U00096	b4257	4479730	4480926
U00096	b4258	4480982	4483837
U00096	b4259	4483837	4484280
U00096	b4260	4484440	4485951
U00096	b4261	4486218	4487318
U00096	b4262	4487318	4488400
U00096	b4263	4488561	4490063
U00096	b4264	4490141	4491139
U00096	b4265	4491206	4492525
U00096	b4266	4492587	4493351
U00096	b4267	4493375	4494406
U00096	b4268	4494623	4495186
U00096	b4269	4495190	4496209
U00096	b4272	4498272	4498637
U00096	b4273	4498595	4499500
U00096	b4277	4501260	4501589
U00096	b4278	4502103	4503431
U00096	b4279	4504058	4505275
U00096	b4280	4505287	4506405
U00096	b4655	4506448	4506573
U00096	b4284	4507466	4508617
U00096	b4287	4510690	4511457
U00096	b4288	4511458	4512414
U00096	b4289	4512411	4513409
U00096	b4290	4513406	4514308
U00096	b4291	4514353	4516677
U00096	b4292	4516764	4517717
U00096	b4293	4517714	4518235
U00096	b4294	4518527	4518802
U00096	b4295	4519338	4520324
U00096	b4296	4520671	4522020
U00096	b4297	4522127	4524094
U00096	b4298	4524105	4525010
U00096	b4299	4525015	4525803
U00096	b4300	4526106	4526888
U00096	b4301	4526905	4527537
U00096	b4302	4527549	4527980
U00096	b4303	4528111	4528917
U00096	b4304	4528930	4530243
U00096	b4565	4530255	4530533
U00096	b4305	4530530	4531651
U00096	b4306	4532437	4533183
U00096	b4307	4533239	4533784
U00096	b4566	4533796	4534053
U00096	b4309	4536614	4537594
U00096	b4310	4537659	4538765
U00096	b4311	4538785	4539501
U00096	b4312	4540957	4541559
U00096	b4313	4542037	4542633
U00096	b4314	4543115	4543663
U00096	b4315	4543728	4544267
U00096	b4316	4544304	4545029
U00096	b4317	4545096	4547732
U00096	b4318	4547742	4548272
U00096	b4319	4548285	4548788
U00096	b4320	4548808	4549710
U00096	b4321	4549953	4551296
U00096	b4322	4551636	4552820
U00096	b4323	4552901	4554361
U00096	b4324	4554576	4555349
U00096	b4325	4555490	4556320
U00096	b4720	4556574	4556675
U00096	b4721	4556654	4556797
U00096	b4722	4556913	4556996
U00096	b4326	4556993	4557385
U00096	b4327	4557378	4558289
U00096	b4328	4558354	4559526
U00096	b4329	4559539	4560000
U00096	b4330	4559997	4560680
U00096	b4331	4560930	4561484
U00096	b4332	4561497	4562675
U00096	b4333	4562743	4563603
U00096	b4715	4563668	4563925
U00096	b4334	4563922	4564689
U00096	b4335	4564699	4565850
U00096	b4336	4565966	4567246
U00096	b4337	4567287	4568519
U00096	b4340	4570162	4571574
U00096	b4341	4571751	4571915
U00096	b4342	4572414	4573931
U00096	b4345	4576912	4577958
U00096	b4346	4577958	4579337
U00096	b4347	4579499	4579840
U00096	b4348	4580068	4581462
U00096	b4349	4581459	4583048
U00096	b4350	4583249	4586761
U00096	b4351	4586949	4587863
U00096	b4352	4587909	4588865
U00096	b4353	4588876	4589079
U00096	b4354	4589129	4591279
U00096	b4355	4591657	4593312
U00096	b4356	4593361	4594722
U00096	b4357	4594937	4595851
U00096	b4358	4595990	4597012
U00096	b4359	4597150	4599441
U00096	b4360	4599695	4600189
U00096	b4361	4600238	4600975
U00096	b4362	4600978	4601517
U00096	b4363	4601624	4602097
U00096	b4364	4602088	4602858
U00096	b4365	4603477	4604202
U00096	b4366	4604160	4604837
U00096	b4367	4604875	4605663
U00096	b4567	4605804	4606040
U00096	b4371	4606669	4607700
U00096	b4372	4607803	4608216
U00096	b4373	4608185	4608631
U00096	b4374	4608646	4609323
U00096	b4375	4609414	4611003
U00096	b4376	4611396	4612001
U00096	b4568	4612128	4612289
U00096	b4377	4612411	4613484
U00096	b4378	4613481	4614260
U00096	b4379	4614680	4615543
U00096	b4380	4615515	4617065
U00096	b4381	4617323	4618102
U00096	b4382	4618229	4619551
U00096	b4383	4619603	4620826
U00096	b4384	4620883	4621602
U00096	b4385	4621769	4623100
U00096	b4386	4623101	4624117
U00096	b4387	4624145	4624789
U00096	b4388	4624895	4625863
U00096	b4389	4625912	4627294
U00096	b4390	4627315	4628547
U00096	b4391	4628855	4630522
U00096	b4392	4630733	4632670
U00096	b4393	4632760	4633086
U00096	b4394	4633233	4633745
U00096	b4395	4633797	4634444
U00096	b4396	4634441	4635310
U00096	b4397	4635521	4635994
U00096	b4398	4636007	4636696
U00096	b4399	4636696	4638120
U00096	b4400	4638178	4639530
U00096	b4401	4639590	4640306
U00096	b4402	4640402	4640542
U00096	b4403	4640942	4641628
