2-LTR circle formation,R-HSA-164843,BANF1,HMGA1,LIG4,PSIP1,XRCC4,XRCC5,XRCC6,gag,gag-pol,rev,vif,vpr,vpu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of G protein gated Potassium channels,R-HSA-1296041,GABBR1,GABBR2,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,KCNJ10,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of GABAB receptors,R-HSA-991365,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GABBR1,GABBR2,GNAI1,GNAI2,GNAI3,GNAL,GNAT3,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,KCNJ10,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of HOX genes during differentiation,R-HSA-5619507,AJUBA,ASH2L,CNOT6,CREBBP,CTCF,EED,EGR2,EP300,EZH2,H2AB1,H2AC14,H2AC18,H2AC20,H2AC4,H2AC6,H2AC7,H2AFX,H2AJ,H2AZ1,H2AZ2,H2BC1,H2BC11,H2BC12,H2BC13,H2BC14,H2BC15,H2BC17,H2BC21,H2BC3,H2BC4,H2BC5,H2BC9,H2BS1,H2BU1,H3-3A,H3C1,H3C15,H4C1,HDAC3,HOXA1,HOXA2,HOXA3,HOXA4,HOXB1,HOXB2,HOXB3,HOXB4,HOXC4,HOXD1,HOXD3,HOXD4,JUN,KDM6A,KMT2C,KMT2D,MAFB,MEIS1,NCOA3,NCOA6,NCOR1,PAGR1,PAX6,PAXIP1,PBX1,PCGF2,PIAS2,PKNOX1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,RARA,RARB,RARG,RBBP4,RBBP5,RBBP7,RQCD1,RXRA,SUZ12,WDR5,YY1,ZNF335,,,,,,,,,
Activation of IRF3-IRF7 mediated by TBK1-IKK epsilon,R-HSA-936964,CD14,IKBKE,IRF3,IRF7,LY96,PTPN11,RPS27A,SARM1,TANK,TBK1,TICAM1,TICAM2,TLR4,TRAF3,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of Matrix Metalloproteinases,R-HSA-1592389,CMA1,COL18A1,CTRB1,CTRB2,CTSG,CTSK,CTSV,ELANE,FURIN,KLK2,KLKB1,MMP1,MMP10,MMP11,MMP13,MMP14,MMP15,MMP16,MMP17,MMP2,MMP24,MMP25,MMP3,MMP7,MMP8,MMP9,PLG,PRSS1,PRSS2,SPOCK3,TIMP1,TIMP2,TPSAB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of NF-kappaB in B cells,R-HSA-1169091,BCL10,BTRC,CARD11,CHUK,CUL1,FBXW11,IKBKB,IKBKG,MALT1,MAP3K7,NFKB1,NFKBIA,NFKBIB,NFKBIE,PRKCB,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB1,PSMB10,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD10,PSMD11,PSMD12,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME1,PSME2,PSME3,PSME4,PSMF1,REL,RELA,RPS27A,SEM1,SKP1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of NIMA Kinases NEK9- NEK6- NEK7,R-HSA-2980767,CCNB1,CCNB2,CDK1,NEK6,NEK7,NEK9,PLK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of NMDA receptors and postsynaptic events,R-HSA-442755,ACTN2,ADCY1,ADCY8,APBA1,ARHGEF7,CALM1,CAMK1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CAMKK1,CAMKK2,CASK,CREB1,DLG1,DLG2,DLG3,DLG4,ERBB4,GIT1,GRIA1,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRIN3A,GRIN3B,HRAS,KIF17,KPNA2,KRAS,LIN7A,LIN7B,LIN7C,LRRC7,MAPK1,MAPK3,MAPT,NBEA,NEFL,NRAS,NRG1,NRGN,PDPK1,PPM1E,PPM1F,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,PRKAG2,PRKAG3,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKX,RAC1,RASGRF1,RASGRF2,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA6,SRC,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of NOXA and translocation to mitochondria,R-HSA-111448,E2F1,PMAIP1,TFDP1,TFDP2,TP53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of PPARGC1A -PGC-1alpha- by phosphorylation,R-HSA-2151209,MAPK11,MAPK12,MAPK14,PPARGC1A,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of PUMA and translocation to mitochondria,R-HSA-139915,BBC3,E2F1,PPP1R13B,TFDP1,TFDP2,TP53,TP53BP2,TP63,TP73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of RAC1,R-HSA-428540,NCK1,NCK2,PAK1,PAK2,PAK3,PAK4,PAK5,PAK6,RAC1,ROBO1,SLIT2,SOS1,SOS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of RAC1 downstream of NMDARs,R-HSA-9619229,ARHGEF7,CALM1,CAMK1,CAMKK1,CAMKK2,GIT1,RAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of RAS in B cells,R-HSA-1169092,HRAS,KRAS,NRAS,RASGRP1,RASGRP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of SMO,R-HSA-5635838,ARRB1,ARRB2,BOC,CDON,CSNK1A1,DHH,EFCAB7,EVC,EVC2,GAS1,GAS8,GRK2,IHH,IQCE,KIF3A,PTCH1,SHH,SMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of TRKA receptors,R-HSA-187015,ADCYAP1,ADCYAP1R1,ADORA2A,NGF,NTRK1,NTRK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of anterior HOX genes in hindbrain development during early embryogenesis,R-HSA-5617472,AJUBA,ASH2L,CNOT6,CREBBP,CTCF,EED,EGR2,EP300,EZH2,H2AB1,H2AC14,H2AC18,H2AC20,H2AC4,H2AC6,H2AC7,H2AFX,H2AJ,H2AZ1,H2AZ2,H2BC1,H2BC11,H2BC12,H2BC13,H2BC14,H2BC15,H2BC17,H2BC21,H2BC3,H2BC4,H2BC5,H2BC9,H2BS1,H2BU1,H3-3A,H3C1,H3C15,H4C1,HDAC3,HOXA1,HOXA2,HOXA3,HOXA4,HOXB1,HOXB2,HOXB3,HOXB4,HOXC4,HOXD1,HOXD3,HOXD4,JUN,KDM6A,KMT2C,KMT2D,MAFB,MEIS1,NCOA3,NCOA6,NCOR1,PAGR1,PAX6,PAXIP1,PBX1,PCGF2,PIAS2,PKNOX1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,RARA,RARB,RARG,RBBP4,RBBP5,RBBP7,RQCD1,RXRA,SUZ12,WDR5,YY1,ZNF335,,,,,,,,,
Activation of caspases through apoptosome-mediated cleavage,R-HSA-111459,APAF1,CASP3,CASP7,CASP9,CYCS,XIAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of gene expression by SREBF -SREBP-,R-HSA-2426168,ACACA,ACACB,CARM1,CHD9,CREBBP,CYP51A1,DHCR7,ELOVL6,FASN,FDFT1,FDPS,GGPS1,GPAM,HELZ2,HMGCR,HMGCS1,IDI1,LSS,MED1,MTF1,MVD,MVK,NCOA1,NCOA2,NCOA6,NFYA,NFYB,NFYC,PMVK,PPARA,RXRA,SC5D,SC5DL,SCD,SMARCD3,SP1,SQLE,SREBF1,SREBF2,TBL1X,TBL1XR1,TGS1,TM7SF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of kainate receptors upon glutamate binding,R-HSA-451326,CALM1,DLG1,DLG3,DLG4,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,NCALD,PLCB1,PLCB2,PLCB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of the AP-1 family of transcription factors,R-HSA-450341,ATF2,FOS,JUN,MAPK1,MAPK10,MAPK11,MAPK14,MAPK3,MAPK8,MAPK9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of the TFAP2 -AP-2- family of transcription factors,R-HSA-8866907,CITED1,CITED2,CITED4,CREBBP,EP300,TFAP2A,TFAP2B,TFAP2C,TFAP2D,TFAP2E,WWOX,YEATS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of the mRNA upon binding of the cap-binding complex and eIFs- and subsequent binding to 43S,R-HSA-72662,18S rRNA,EIF1AX,EIF2S1,EIF2S2,EIF2S3,EIF3A,EIF3B,EIF3C,EIF3D,EIF3E,EIF3F,EIF3G,EIF3H,EIF3I,EIF3J,EIF3K,EIF3L,EIF3M,EIF4A1,EIF4A2,EIF4B,EIF4E,EIF4EBP1,EIF4G1,EIF4H,FAU,PABPC1,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS2,RPS20,RPS21,RPS23,RPS24,RPS25,RPS26,RPS27,RPS27A,RPS27L,RPS28,RPS29,RPS3,RPS3A,RPS4X,RPS4Y1,RPS4Y2,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of the phototransduction cascade,R-HSA-2485179,CNGA1,CNGB1,GNAT1,GNB1,GNGT1,PDE6A,PDE6B,PDE6G,RHO,SAG,SLC24A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of the pre-replicative complex,R-HSA-68962,CDC45,CDC6,CDC7,CDK2,CDT1,DBF4,GMNN,MCM10,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,ORC1,ORC2,ORC3,ORC4,ORC5,ORC6,POLA1,POLA2,POLE,POLE2,POLE3,POLE4,PRIM1,PRIM2,RPA1,RPA2,RPA3,RPA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodeling of CL,R-HSA-1482798,HADHA,HADHB,LCLAT1,PLA2G4A,PLA2G6,TAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodeling of DAG and TAG,R-HSA-1482883,AWAT2,DGAT1,DGAT2,DGAT2L6,DGAT2L7P,MGLL,PNPLA2,PNPLA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PC,R-HSA-1482788,LPCAT1,LPCAT2,LPCAT3,LPCAT4,MBOAT2,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2G6,PLA2R1,PLAAT3,PLB1,PLBD1,PNPLA8,TMEM86B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PE,R-HSA-1482839,ABHD4,LPCAT3,LPCAT4,MBOAT1,MBOAT2,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2G6,PLA2R1,PLAAT1,PLAAT2,PLAAT3,PLAAT4,PLAAT5,PLBD1,PNPLA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PG,R-HSA-1482925,CRLS1,LPCAT1,LPCAT4,LPGAT1,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4F,PLA2G5,PLA2R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PI,R-HSA-1482922,MBOAT7,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2R1,PLAAT3,PLBD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PS,R-HSA-1482801,LPCAT3,LPCAT4,MBOAT1,OSBPL10,OSBPL5,OSBPL8,PLA1A,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2R1,PLAAT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adenylate cyclase activating pathway,R-HSA-170660,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GNAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adenylate cyclase inhibitory pathway,R-HSA-170670,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GNAI1,GNAI2,GNAI3,GNAL,GNAT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adherens junctions interactions,R-HSA-418990,AFDN,ANG,CADM1,CADM2,CADM3,CDH1,CDH10,CDH11,CDH12,CDH13,CDH15,CDH17,CDH18,CDH2,CDH24,CDH3,CDH4,CDH5,CDH6,CDH7,CDH8,CDH9,CTNNA1,CTNNB1,CTNND1,JUP,NECTIN1,NECTIN2,NECTIN3,NECTIN4,PVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrenaline-noradrenaline inhibits insulin secretion,R-HSA-400042,ADCY5,ADCY6,ADRA2A,ADRA2C,CACNA1C,CACNA1D,CACNA2D2,CACNB2,CACNB3,GNAI1,GNAI2,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrenoceptors,R-HSA-390696,ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1,ADRB2,ADRB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced glycosylation endproduct receptor signaling,R-HSA-879415,AGER,APP,CAPZA1,CAPZA2,DDOST,HMGB1,LGALS3,MAPK1,MAPK3,PRKCSH,S100A12,S100B,SAA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aflatoxin activation and detoxification,R-HSA-5423646,ACY1,ACY3,AKR7A2,AKR7A3,AKR7L,CYP1A2,CYP2A13,CYP3A4,CYP3A5,DPEP1,DPEP2,DPEP3,GGT1,GGT3P,GGT5,GGT6,GGT7,MGST1,MGST2,MGST3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggrephagy,R-HSA-9646399,ARL13B,CETN1,CFTR,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNC1LI2,DYNLL1,DYNLL2,HDAC6,HSF1,HSP90AA1,IFT88,PARK2,PARK7,PCNT,RPS27A,UBA52,UBB,UBC,UBE2N,UBE2V1,VCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpha-defensins,R-HSA-1462054,ART1,CD4,DEFA1,DEFA3,DEFA4,DEFA5,DEFA6,PRSS2,PRSS3,env,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpha-oxidation of phytanate,R-HSA-389599,ALDH3A2,HACL1,PECR,PHYH,SLC25A17,SLC27A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpha-protein kinase 1 signaling pathway,R-HSA-9645460,ALPK1,MAP3K7,RPS27A,TAB1,TAB2,TAB3,TIFA,TRAF6,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amine ligand-binding receptors,R-HSA-375280,ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1,ADRB2,ADRB3,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD1,DRD2,DRD3,DRD4,DRD5,GPR143,HRH1,HRH2,HRH3,HRH4,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR4,HTR5A,HTR6,HTR7,TAAR1,TAAR2,TAAR3,TAAR5,TAAR6,TAAR8,TAAR9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amino Acid conjugation,R-HSA-156587,ACSM1,ACSM2A,ACSM2B,ACSM4,ACSM5,GLYAT,GLYATL1,GLYATL2,GLYATL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amino acid transport across the plasma membrane,R-HSA-352230,SLC16A10,SLC1A4,SLC1A5,SLC25A29,SLC36A1,SLC36A2,SLC36A4,SLC38A1,SLC38A2,SLC38A3,SLC38A4,SLC38A5,SLC3A1,SLC3A2,SLC43A1,SLC43A2,SLC6A12,SLC6A14,SLC6A15,SLC6A18,SLC6A19,SLC6A20,SLC6A6,SLC7A1,SLC7A10,SLC7A11,SLC7A2,SLC7A3,SLC7A5,SLC7A6,SLC7A7,SLC7A8,SLC7A9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amino acids regulate mTORC1,R-HSA-9639288,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V0E1,ATP6V0E2,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V1C1,ATP6V1C2,ATP6V1D,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G1,ATP6V1G2,ATP6V1G3,ATP6V1H,BMT2,C12orf66,DEPDC5,FLCN,FNIP1,FNIP2,GATSL2,GATSL3,ITFG2,KPTN,LAMTOR1,LAMTOR2,LAMTOR3,LAMTOR4,LAMTOR5,MIOS,MLST8,MTOR,NPRL2,NPRL3,RHEB,RPTOR,RRAGA,RRAGB,RRAGC,RRAGD,SEC13,SEH1L,SESN1,SESN2,SH3BP4,SLC38A9,SZT2,TCIRG1,WDR24,WDR59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,R-HSA-141444,AHCTF1,APITD1,AURKB,B9D2,BIRC5,BUB1,BUB1B,BUB3,CDC20,CDCA8,CENPA,CENPC,CENPE,CENPF,CENPH,CENPI,CENPK,CENPL,CENPM,CENPN,CENPO,CENPP,CENPQ,CENPT,CENPU,CKAP5,CLASP1,CLASP2,CLIP1,DSN1,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNC1LI2,DYNLL1,DYNLL2,ERCC6L,INCENP,ITGB3BP,KIF18A,KIF2A,KIF2B,KIF2C,KNL1,KNTC1,MAD1L1,MAD2L1,MAPRE1,MIS12,NDC80,NDE1,NDEL1,NSL1,NUDC,NUF2,NUP107,NUP133,NUP160,NUP37,NUP43,NUP85,NUP98,PAFAH1B1,PLK1,PMF1,PPP1CC,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,RANBP2,RANGAP1,RCC2,RPS27,SEC13,SEH1L,SGO1,SGO2,SKA1,SKA2,SPC24,SPC25,SPDL1,TAOK1,XPO1,ZW10,ZWILCH,ZWINT,,,,,,
Amplification of signal from the kinetochores,R-HSA-141424,AHCTF1,APITD1,AURKB,B9D2,BIRC5,BUB1,BUB1B,BUB3,CDC20,CDCA8,CENPA,CENPC,CENPE,CENPF,CENPH,CENPI,CENPK,CENPL,CENPM,CENPN,CENPO,CENPP,CENPQ,CENPT,CENPU,CKAP5,CLASP1,CLASP2,CLIP1,DSN1,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNC1LI2,DYNLL1,DYNLL2,ERCC6L,INCENP,ITGB3BP,KIF18A,KIF2A,KIF2B,KIF2C,KNL1,KNTC1,MAD1L1,MAD2L1,MAPRE1,MIS12,NDC80,NDE1,NDEL1,NSL1,NUDC,NUF2,NUP107,NUP133,NUP160,NUP37,NUP43,NUP85,NUP98,PAFAH1B1,PLK1,PMF1,PPP1CC,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,RANBP2,RANGAP1,RCC2,RPS27,SEC13,SEH1L,SGO1,SGO2,SKA1,SKA2,SPC24,SPC25,SPDL1,TAOK1,XPO1,ZW10,ZWILCH,ZWINT,,,,,,
Amyloid fiber formation,R-HSA-977225,ADAM10,APCS,APH1A,APH1B,APOA1,APOA4,APP,B2M,BACE1,CALB1,CALCA,CST3,FGA,FURIN,GGA1,GGA2,GGA3,GSN,H2AB1,H2AC14,H2AC18,H2AC20,H2AC4,H2AC6,H2AC7,H2AFX,H2AZ1,H2BC1,H2BC11,H2BC12,H2BC13,H2BC14,H2BC15,H2BC17,H2BC21,H2BC3,H2BC4,H2BC5,H2BC9,H2BS1,H2BU1,H3-3A,H3C1,H3C15,H4C1,HSPG2,IAPP,INS,ITM2B,LTF,LYZ,MFGE8,NAT8,NAT8B,NCSTN,NPPA,ODAM,PARK2,PRL,PSENEN,RPS27A,SAA1,SEMG1,SIAH1,SIAH2,SNCA,SNCAIP,SORL1,TGFBI,TSPAN14,TSPAN15,TSPAN33,TSPAN5,TTR,UBA52,UBB,UBC,UBE2L6,USP9X,,,,,,,,,,,,,,,,,,,,,
Anchoring fibril formation,R-HSA-2214320,BMP1,COL7A1,LAMA3,LAMB3,LAMC2,TLL1,TLL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
