RL-110,STRINGv11-Community,CD300A,CD300LB,CEACAM20,DAB1,FCRL1,FCRL6,LILRB4,MPZL1,PTPN11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-111,STRINGv11-Community,CUZD1,FCRL3,LAIR1,MPIG6B,PTPN6,TNFRSF1A,TREML1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-113,STRINGv11-Community,C16orf58,FAM92B,IFNGR1,IFNGR2,IL12RB1,JAK2,JAK3,LEPR,MPL,NT5DC4,PTAFR,SOCS1,SOCS5,SOCS6,SOCS7,STAP2,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,THPO,TYK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-114,STRINGv11-Community,C16orf58,FAM92B,IFNGR1,IFNGR2,JAK2,MPL,NT5DC4,PTAFR,SOCS1,SOCS5,STAT2,THPO,TYK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-117,STRINGv11-Community,FAM92B,JAK2,PTAFR,SOCS5,STAT2,TYK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-118,STRINGv11-Community,JAK3,LEPR,SOCS6,SOCS7,STAP2,STAT3,STAT5A,STAT5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-121,STRINGv11-Community,CLCF1,CNTF,CSF3R,CTF1,FLG2,IL10RA,IL11,IL11RA,IL27,IL27RA,IL31RA,IL6R,IL6ST,IL9R,JAK1,LIF,LIFR,OSMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-122,STRINGv11-Community,CLCF1,CSF3R,FLG2,IL10RA,IL27,IL27RA,IL9R,JAK1,OSMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-123,STRINGv11-Community,CNTF,CTF1,IL31RA,IL6R,IL6ST,LIF,LIFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-125,STRINGv11-Community,CSF2,CSF2RA,CSF2RB,IL3,IL3RA,IL5RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-126,STRINGv11-Community,IL13RA1,IL15,IL15RA,IL2RB,IL2RG,IL4R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-127,STRINGv11-Community,AFAP1L2,ARHGAP32,AUNIP,BCAR1,BCAR3,BCR,C15orf54,C4orf17,CDCP1,CLNK,CRK,CRKL,CSTL1,CTTN,DDR2,EFS,FCGR1B,FSBP,GAB1,HCK,HEPACAM2,HSH2D,ICOS,LAT2,MEGF10,MEGF11,NEDD9,NISCH,P2RY2,PEAK1,PIK3R1,PIK3R3,PLPP6,PTK2,PTK2B,RBP7,SAXO1,SCAP,SH2D2A,SH2D3A,SH2D3C,SOCS4,SOS1,SPRR2A,SRC,SRCIN1,TMEM52B,USP53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-128,STRINGv11-Community,ARHGAP32,BCR,C15orf54,CRKL,FCGR1B,GAB1,HCK,LAT2,MEGF10,SOS1,USP53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-129,STRINGv11-Community,ARHGAP32,C15orf54,CRKL,MEGF10,USP53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-132,STRINGv11-Community,C4orf17,CRK,FSBP,MEGF11,PEAK1,SAXO1,SH2D2A,SPRR2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-133,STRINGv11-Community,AUNIP,CLNK,CSTL1,HEPACAM2,HSH2D,ICOS,NISCH,PIK3R1,PIK3R3,PLPP6,RBP7,SCAP,SOCS4,TMEM52B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-134,STRINGv11-Community,AUNIP,HEPACAM2,NISCH,PIK3R3,TMEM52B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-135,STRINGv11-Community,CLNK,CSTL1,ICOS,PIK3R1,SCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-137,STRINGv11-Community,AFAP1L2,BCAR1,BCAR3,CDCP1,CTTN,DDR2,EFS,NEDD9,P2RY2,PTK2,PTK2B,SH2D3A,SH2D3C,SRC,SRCIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-138,STRINGv11-Community,BCAR1,BCAR3,CTTN,NEDD9,SH2D3A,SH2D3C,SRCIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-139,STRINGv11-Community,AFAP1L2,CDCP1,DDR2,EFS,P2RY2,PTK2,PTK2B,SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-140,STRINGv11-Community,ANOS1,AQP11,ART1,BANK1,BCL2L15,C6orf47,CADM3,CADM4,CD101,CSF1,CSF1R,CTGF,DCBLD2,DDR1,DOK1,DOK2,EVI2A,FAM217B,FGFR1,FGFR2,FGFR3,FGFR4,FGFRL1,FLT1,FLT3,FLT3LG,FLT4,FRS2,GFRA1,HSPG2,IGFBPL1,IGSF3,IGSF8,IL34,KDR,KIT,KITLG,KL,KLB,LCT,LCTL,LYVE1,MANF,MFSD4B,MTCP1,NCK1,NCK2,NCKAP5,NRP1,NRP2,NRTN,PDAP1,PDGFA,PDGFB,PDGFRA,PDGFRB,PDGFRL,PGF,PIK3AP1,PLCG1,PLCG2,PLVAP,RET,SEMA3F,SHF,STYK1,TEK,TIE1,TMC4,TMEM204,TTC9B,VEGFA,VEGFB,VEGFC,VEGFD,,,,,,,,,,,,,,,,,,,,,,,,
RL-141,STRINGv11-Community,ANOS1,BANK1,C6orf47,CTGF,DDR1,FGFR1,FGFR2,FGFR3,FGFR4,FGFRL1,FRS2,GFRA1,KL,KLB,LCT,LCTL,NRTN,PLCG1,PLCG2,RET,TTC9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-142,STRINGv11-Community,BANK1,GFRA1,LCT,NRTN,RET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-143,STRINGv11-Community,ANOS1,C6orf47,CTGF,FGFR2,FGFR3,KL,LCTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-144,STRINGv11-Community,FGFR4,FGFRL1,PLCG1,PLCG2,TTC9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-146,STRINGv11-Community,CD101,DCBLD2,FLT1,FLT4,IGSF3,IGSF8,KDR,MFSD4B,NRP1,NRP2,PDGFRL,PGF,PLVAP,SEMA3F,TMC4,TMEM204,VEGFA,VEGFB,VEGFC,VEGFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-147,STRINGv11-Community,CD101,FLT4,IGSF3,IGSF8,KDR,PDGFRL,TMEM204,VEGFC,VEGFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-148,STRINGv11-Community,FLT1,NRP1,NRP2,PGF,PLVAP,SEMA3F,TMC4,VEGFA,VEGFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-150,STRINGv11-Community,ART1,CADM3,CADM4,HSPG2,IGFBPL1,LYVE1,PDAP1,PDGFA,PDGFB,PDGFRA,PDGFRB,SHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-152,STRINGv11-Community,ART1,LYVE1,PDAP1,PDGFA,PDGFB,PDGFRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-154,STRINGv11-Community,DOK1,DOK2,EVI2A,FAM217B,MTCP1,NCK1,NCK2,NCKAP5,PIK3AP1,STYK1,TEK,TIE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-155,STRINGv11-Community,DOK1,FAM217B,MTCP1,NCK1,NCKAP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-158,STRINGv11-Community,AQP11,CSF1,CSF1R,FLT3,FLT3LG,IL34,KIT,KITLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-160,STRINGv11-Community,BTC,CBL,CBLB,CBLC,CD2AP,CD44,EGF,EGFR,EPGN,ERBB2,ERBB3,ERBB4,ERRFI1,HRG,IVNS1ABP,LRBA,MET,MGST1,MS4A4A,MUC20,MYCBPAP,NRG1,NRG2,NRG4,PIK3R2,PLA2G2D,RAET1E,RASA2,RASA3,RASA4,RASA4B,RYK,SH3BGR,SH3BGRL3,SH3KBP1,SPRY1,SPRY2,SPRY3,SPRY4,STAP1,TCN1,TNFRSF11A,ZFYVE28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-161,STRINGv11-Community,CBL,CBLB,CBLC,CD2AP,MYCBPAP,RAET1E,RYK,SH3KBP1,SPRY1,SPRY2,SPRY3,SPRY4,STAP1,TCN1,TNFRSF11A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-163,STRINGv11-Community,CBL,CBLC,RAET1E,RYK,SPRY1,SPRY2,SPRY3,SPRY4,TCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-165,STRINGv11-Community,BTC,EGF,EGFR,EPGN,ERBB2,ERBB3,ERBB4,ERRFI1,HRG,IVNS1ABP,LRBA,MGST1,MS4A4A,NRG1,NRG2,NRG4,PIK3R2,PLA2G2D,RASA2,SH3BGR,SH3BGRL3,ZFYVE28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-166,STRINGv11-Community,ERBB3,ERBB4,IVNS1ABP,LRBA,MS4A4A,NRG1,NRG2,NRG4,PIK3R2,PLA2G2D,RASA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-169,STRINGv11-Community,ERBB3,LRBA,NRG2,PLA2G2D,RASA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-170,STRINGv11-Community,BTC,EGFR,EPGN,ERBB2,ERRFI1,HRG,SH3BGR,SH3BGRL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-172,STRINGv11-Community,CD44,MET,MUC20,RASA3,RASA4,RASA4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-173,STRINGv11-Community,AC243967.1,CEACAM1,CEACAM3,CEACAM5,CEACAM6,CEACAM7,CEACAM8,HAVCR2,PSG7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-174,STRINGv11-Community,ABI1,ABI2,ABI3,ABI3BP,ABL1,ABL2,ASTE1,C8A,C8B,C8G,DAB2,ENAH,EPS8L1,EPS8L2,EPS8L3,EVL,KIAA1522,KRBA1,LURAP1L,MAP2K7,NCKAP1L,PPP2R3B,PRR16,SHE,SPRED1,SPRED2,SPRED3,TBCCD1,VASP,ZMAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-175,STRINGv11-Community,ASTE1,EPS8L2,KRBA1,LURAP1L,PPP2R3B,TBCCD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-176,STRINGv11-Community,ABI3,ABI3BP,ABL2,DAB2,SPRED1,SPRED2,SPRED3,ZMAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-179,STRINGv11-Community,ABI1,ABI2,ABL1,EPS8L1,EPS8L3,KIAA1522,NCKAP1L,PRR16,SHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-181,STRINGv11-Community,AMH,ANKFN1,ASTL,BMP1,BMP10,BMP15,BMP3,BMP8A,BMP8B,CER1,CERS1,DAND5,FSTL3,GDF1,GDF10,GDF11,GDF15,GDF3,GDF6,GDF7,GDF9,GFRAL,HFE2,IGDCC3,INHA,INHBE,LEFTY1,LEFTY2,LMNTD1,LMNTD2,MEP1A,MEP1B,MSANTD3-TMEFF1,MSTN,NODAL,RECK,RGMA,RGMB,SPINK1,SPINK13,SPINK14,SPINK2,SPINK4,SPINK5,SPINK6,SPINK7,SPINK9,TLL1,TLL2,TMEFF1,TMEFF2,WFIKKN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-182,STRINGv11-Community,AMH,ASTL,BMP15,BMP8A,CER1,CERS1,DAND5,GDF1,GDF7,GDF9,INHBE,LMNTD1,LMNTD2,NODAL,RECK,SPINK1,SPINK14,SPINK2,SPINK4,SPINK6,SPINK7,TMEFF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-183,STRINGv11-Community,BMP15,GDF9,SPINK2,SPINK4,SPINK7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-185,STRINGv11-Community,AMH,ASTL,BMP8A,CERS1,DAND5,GDF1,GDF7,INHBE,LMNTD1,LMNTD2,RECK,SPINK1,SPINK14,SPINK6,TMEFF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-186,STRINGv11-Community,AMH,ASTL,BMP8A,CERS1,DAND5,GDF1,GDF7,INHBE,LMNTD1,LMNTD2,RECK,SPINK1,SPINK14,SPINK6,TMEFF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-187,STRINGv11-Community,BMP3,BMP8B,GDF11,MSANTD3-TMEFF1,SPINK5,SPINK9,TMEFF1,WFIKKN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-189,STRINGv11-Community,ANKFN1,GDF10,GDF6,HFE2,IGDCC3,INHA,LEFTY1,LEFTY2,RGMA,RGMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-191,STRINGv11-Community,BMP1,BMP10,FSTL3,MSTN,TLL1,TLL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-192,STRINGv11-Community,ACVR1,ACVR1B,ACVR1C,ACVR2A,ACVR2B,AMHR2,ARHGAP20,BMP2,BMPR1A,BMPR1B,BMPR2,C14orf37,CLCC1,DIP2A,FAM72D,FMNL2,FMNL3,FST,FSTL1,GDF5,GOLGA7,GREM1,IGSF1,INHBA,INHBB,INHBC,KRTAP5-1,LAPTM4A,LAPTM4B,LRRC37B,NIPA1,NIPA2,NIPAL1,NIPAL4,SLC16A14,SLC16A5,SLC16A7,SLC16A8,SMOC1,SMOC2,SPNS1,SPNS2,SPNS3,TAGAP,TFRC,TMEM184A,TMEM184B,TMEM184C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-193,STRINGv11-Community,ACVR1C,FAM72D,FMNL2,FMNL3,GOLGA7,LAPTM4A,LAPTM4B,LRRC37B,SLC16A14,SLC16A5,SLC16A7,SLC16A8,TFRC,TMEM184A,TMEM184B,TMEM184C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-195,STRINGv11-Community,ACVR1C,FMNL2,FMNL3,TMEM184A,TMEM184B,TMEM184C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-196,STRINGv11-Community,LAPTM4A,SLC16A5,SLC16A7,SLC16A8,TFRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-198,STRINGv11-Community,ACVR1,ACVR2B,AMHR2,ARHGAP20,BMP2,BMPR1A,BMPR1B,BMPR2,C14orf37,GDF5,GREM1,NIPA1,NIPA2,NIPAL1,NIPAL4,SMOC1,SPNS1,SPNS2,TAGAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-199,STRINGv11-Community,AMHR2,ARHGAP20,BMPR1B,GDF5,SMOC1,TAGAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-200,STRINGv11-Community,ACVR1,BMPR2,C14orf37,NIPA2,NIPAL1,NIPAL4,SPNS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-201,STRINGv11-Community,ACVR2B,BMP2,BMPR1A,GREM1,NIPA1,SPNS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-202,STRINGv11-Community,ACVR1B,ACVR2A,DIP2A,FST,FSTL1,IGSF1,INHBA,INHBB,INHBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-205,STRINGv11-Community,ACVRL1,C4orf48,CILP,ENG,GDF2,NIPAL2,NPIPA1,NREP,SRD5A1,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TGFBR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-207,STRINGv11-Community,ENG,SRD5A1,TGFB2,TGFB3,TGFBR1,TGFBR2,TGFBR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-209,STRINGv11-Community,BMP4,BMP5,BMP6,BMP7,C12orf60,CHRDL1,CHRDL2,GREM2,ITIH1,ITIH3,NOG,SOSTDC1,TNFAIP6,TWSG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-210,STRINGv11-Community,BMP4,C12orf60,CHRDL1,GREM2,TWSG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-214,STRINGv11-Community,AFAP1,CCDC74A,CD24,CD59,CD84,CLIC1,CLIC2,CLIC3,CLIC4,CLIC5,CLIC6,CSK,FGR,FN1,FRK,HPS4,LY9,MIA,NCR3,NCR3LG1,NOV,PRUNE2,SH2D1A,SH2D1B,SLAMF7,SLAMF9,SLC22A18,TINAGL1,TMEM47,TPRN,YES1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-216,STRINGv11-Community,CCDC74A,CD84,LY9,SH2D1A,SH2D1B,SLAMF7,SLAMF9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-217,STRINGv11-Community,AFAP1,CD24,CLIC1,CLIC3,CSK,FGR,FN1,FRK,HPS4,MIA,NOV,SLC22A18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-218,STRINGv11-Community,AFAP1,CD24,CLIC1,CLIC3,CSK,FGR,FRK,HPS4,SLC22A18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-222,STRINGv11-Community,ADIRF,CD48,IL18,IL18BP,IL18R1,IL18RAP,IL1B,IL1F10,IL1R1,IL1R2,IL1RAP,IL1RL1,IL1RL2,IL1RN,IL36B,IL36G,IL36RN,IRAK1,IRAK2,IRAK3,IRAK4,LILRA4,ODAM,OR7D2,PELI1,PELI2,PELI3,PIGH,PIGP,PRAP1,TICAM2,TIRAP,TOLLIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-223,STRINGv11-Community,IL1B,IL1F10,IL1R1,IL1R2,IL1RAP,IL1RL1,IL1RN,IL36B,IL36G,IL36RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-224,STRINGv11-Community,IRAK1,IRAK2,IRAK3,IRAK4,LILRA4,OR7D2,PELI1,PELI2,PELI3,TICAM2,TIRAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-225,STRINGv11-Community,IRAK1,IRAK2,IRAK3,IRAK4,LILRA4,PELI1,PELI3,TICAM2,TIRAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-227,STRINGv11-Community,ADIRF,CD48,IL18,IL18BP,IL18R1,IL18RAP,PIGH,PIGP,PRAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
