2-LTR circle formation,ReactomeDec2019,BANF1,HMGA1,LIG4,PSIP1,XRCC4,XRCC5,XRCC6,gag,gag-pol,rev,vif,vpr,vpu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Phosphoribose 1-diphosphate biosynthesis,ReactomeDec2019,PRPS1,PRPS1L1,PRPS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of AMPA receptors,ReactomeDec2019,GRIA1,GRIA2,GRIA3,GRIA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of AMPK downstream of NMDARs,ReactomeDec2019,CALM1,CAMKK2,MAPT,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of APC-C and APC-C-Cdc20 mediated degradation of mitotic proteins,ReactomeDec2019,ANAPC1,ANAPC10,ANAPC11,ANAPC15,ANAPC16,ANAPC2,ANAPC4,ANAPC5,ANAPC7,BUB1B,BUB3,CCNA1,CCNA2,CCNB1,CDC16,CDC20,CDC23,CDC26,CDC27,CDK1,MAD2L1,NEK2,PLK1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB1,PSMB10,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD10,PSMD11,PSMD12,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME1,PSME2,PSME3,PSME4,PSMF1,PTTG1,RPS27A,SEM1,UBA52,UBB,UBC,UBE2C,UBE2D1,UBE2E1,,,,,,,,,,,,,,,,,,,,,,,,
Activation of ATR in response to replication stress,ReactomeDec2019,ATR,ATRIP,CDC25A,CDC25C,CDC45,CDC6,CDC7,CDK2,CHEK1,CLSPN,DBF4,HUS1,MCM10,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,ORC1,ORC2,ORC3,ORC4,ORC5,ORC6,RAD1,RAD17,RAD9A,RAD9B,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of BAD and translocation to mitochondria,ReactomeDec2019,AKT1,AKT2,AKT3,BAD,BCL2,BID,PPP3CC,PPP3R1,SFN,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of BH3-only proteins,ReactomeDec2019,AKT1,AKT2,AKT3,BAD,BBC3,BCL2,BCL2L11,BID,BMF,DYNLL1,DYNLL2,E2F1,MAPK8,PMAIP1,PPP1R13B,PPP3CC,PPP3R1,SFN,TFDP1,TFDP2,TP53,TP53BP2,TP63,TP73,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of BIM and translocation to mitochondria,ReactomeDec2019,BCL2L11,DYNLL1,MAPK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of BMF and translocation to mitochondria,ReactomeDec2019,BMF,DYNLL2,MAPK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of C3 and C5,ReactomeDec2019,C2,C3,C4A,C4B,C5,CFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of Ca-permeable Kainate Receptor,ReactomeDec2019,CALM1,DLG1,DLG3,DLG4,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,NCALD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of G protein gated Potassium channels,ReactomeDec2019,GABBR1,GABBR2,GNB1,GNB2,GNB3,GNG10,GNG12,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,KCNJ10,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of GABAB receptors,ReactomeDec2019,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GABBR1,GABBR2,GNAI1,GNAI2,GNAI3,GNAL,GNAT3,GNB1,GNB2,GNB3,GNG10,GNG12,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,KCNJ10,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of HOX genes during differentiation,ReactomeDec2019,AJUBA,ASH2L,CNOT6,CREBBP,CTCF,EED,EGR2,EP300,EZH2,H2AFB1,H2AFJ,H2AFV,H2AFX,H2AFZ,H2BC4,H2BFS,H3-3A,H3C1,H4C1,HDAC3,HIST1H2AB,HIST1H2AC,HIST1H2AD,HIST1H2AJ,HIST1H2BA,HIST1H2BB,HIST1H2BD,HIST1H2BH,HIST1H2BJ,HIST1H2BK,HIST1H2BL,HIST1H2BM,HIST1H2BN,HIST1H2BO,HIST2H2AA3,HIST2H2AC,HIST2H2BE,HIST2H3A,HIST3H2BB,HOXA1,HOXA2,HOXA3,HOXA4,HOXB1,HOXB2,HOXB3,HOXB4,HOXC4,HOXD1,HOXD3,HOXD4,JUN,KDM6A,KMT2C,KMT2D,MAFB,MEIS1,NCOA3,NCOA6,NCOR1,PAGR1,PAX6,PAXIP1,PBX1,PCGF2,PIAS2,PKNOX1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,RARA,RARB,RARG,RBBP4,RBBP5,RBBP7,RQCD1,RXRA,SUZ12,WDR5,YY1,ZNF335,,,,,,,,,
Activation of IRF3-IRF7 mediated by TBK1-IKK epsilon,ReactomeDec2019,CD14,IKBKE,IRF3,IRF7,LY96,PTPN11,RPS27A,SARM1,TANK,TBK1,TICAM1,TICAM2,TLR4,TRAF3,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of Matrix Metalloproteinases,ReactomeDec2019,CMA1,COL18A1,CTRB1,CTRB2,CTSG,CTSK,CTSV,ELANE,FURIN,KLK2,KLKB1,MMP1,MMP10,MMP11,MMP13,MMP14,MMP15,MMP16,MMP17,MMP2,MMP24,MMP25,MMP3,MMP7,MMP8,MMP9,PLG,PRSS1,PRSS2,SPOCK3,TIMP1,TIMP2,TPSAB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of NF-kappaB in B cells,ReactomeDec2019,BCL10,BTRC,CARD11,CHUK,CUL1,FBXW11,IKBKB,IKBKG,MALT1,MAP3K7,NFKB1,NFKBIA,NFKBIB,NFKBIE,PRKCB,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB1,PSMB10,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD10,PSMD11,PSMD12,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME1,PSME2,PSME3,PSME4,PSMF1,REL,RELA,RPS27A,SEM1,SKP1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Activation of NIMA Kinases NEK9, NEK6, NEK7",ReactomeDec2019,CCNB1,CCNB2,CDK1,NEK6,NEK7,NEK9,PLK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of NMDA receptors and postsynaptic events,ReactomeDec2019,ACTN2,ADCY1,ADCY8,APBA1,ARHGEF7,CALM1,CAMK1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CAMKK1,CAMKK2,CASK,CREB1,DLG1,DLG2,DLG3,DLG4,ERBB4,GIT1,GRIA1,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRIN3A,GRIN3B,HRAS,KIF17,KPNA2,KRAS,LIN7A,LIN7B,LIN7C,LRRC7,MAPK1,MAPK3,MAPT,NEFL,NRAS,NRG1,NRGN,PDPK1,PPM1E,PPM1F,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,PRKAG2,PRKAG3,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKX,RAC1,RASGRF1,RASGRF2,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA6,SRC,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of NOXA and translocation to mitochondria,ReactomeDec2019,E2F1,PMAIP1,TFDP1,TFDP2,TP53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of Na-permeable kainate receptors,ReactomeDec2019,GRIK1,GRIK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,ReactomeDec2019,MAPK11,MAPK12,MAPK14,PPARGC1A,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of PUMA and translocation to mitochondria,ReactomeDec2019,BBC3,E2F1,PPP1R13B,TFDP1,TFDP2,TP53,TP53BP2,TP63,TP73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of RAC1,ReactomeDec2019,NCK1,NCK2,PAK1,PAK2,PAK3,PAK4,PAK5,PAK6,RAC1,ROBO1,SLIT2,SOS1,SOS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of RAC1 downstream of NMDARs,ReactomeDec2019,ARHGEF7,CALM1,CAMK1,CAMKK1,CAMKK2,GIT1,RAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of RAS in B cells,ReactomeDec2019,HRAS,KRAS,NRAS,RASGRP1,RASGRP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of SMO,ReactomeDec2019,ARRB1,ARRB2,BOC,CDON,CSNK1A1,DHH,EFCAB7,EVC,EVC2,GAS1,GAS8,GRK2,IHH,IQCE,KIF3A,PTCH1,SHH,SMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of TRKA receptors,ReactomeDec2019,ADCYAP1,ADCYAP1R1,ADORA2A,NGF,NTRK1,NTRK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of anterior HOX genes in hindbrain development during early embryogenesis,ReactomeDec2019,AJUBA,ASH2L,CNOT6,CREBBP,CTCF,EED,EGR2,EP300,EZH2,H2AFB1,H2AFJ,H2AFV,H2AFX,H2AFZ,H2BC4,H2BFS,H3-3A,H3C1,H4C1,HDAC3,HIST1H2AB,HIST1H2AC,HIST1H2AD,HIST1H2AJ,HIST1H2BA,HIST1H2BB,HIST1H2BD,HIST1H2BH,HIST1H2BJ,HIST1H2BK,HIST1H2BL,HIST1H2BM,HIST1H2BN,HIST1H2BO,HIST2H2AA3,HIST2H2AC,HIST2H2BE,HIST2H3A,HIST3H2BB,HOXA1,HOXA2,HOXA3,HOXA4,HOXB1,HOXB2,HOXB3,HOXB4,HOXC4,HOXD1,HOXD3,HOXD4,JUN,KDM6A,KMT2C,KMT2D,MAFB,MEIS1,NCOA3,NCOA6,NCOR1,PAGR1,PAX6,PAXIP1,PBX1,PCGF2,PIAS2,PKNOX1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,RARA,RARB,RARG,RBBP4,RBBP5,RBBP7,RQCD1,RXRA,SUZ12,WDR5,YY1,ZNF335,,,,,,,,,
Activation of caspases through apoptosome-mediated cleavage,ReactomeDec2019,APAF1,CASP3,CASP7,CASP9,CYCS,XIAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of gene expression by SREBF (SREBP),ReactomeDec2019,ACACA,ACACB,CARM1,CHD9,CREBBP,CYP51A1,DHCR7,ELOVL6,FASN,FDFT1,FDPS,GGPS1,GPAM,HELZ2,HMGCR,HMGCS1,IDI1,LSS,MED1,MTF1,MVD,MVK,NCOA1,NCOA2,NCOA6,NFYA,NFYB,NFYC,PMVK,PPARA,RXRA,SC5D,SC5DL,SCD,SMARCD3,SP1,SQLE,SREBF1,SREBF2,TBL1X,TBL1XR1,TGS1,TM7SF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of kainate receptors upon glutamate binding,ReactomeDec2019,CALM1,DLG1,DLG3,DLG4,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,NCALD,PLCB1,PLCB2,PLCB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of the AP-1 family of transcription factors,ReactomeDec2019,ATF2,FOS,JUN,MAPK1,MAPK10,MAPK11,MAPK14,MAPK3,MAPK8,MAPK9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of the TFAP2 (AP-2) family of transcription factors,ReactomeDec2019,CITED1,CITED2,CITED4,CREBBP,EP300,TFAP2A,TFAP2B,TFAP2C,TFAP2D,TFAP2E,WWOX,YEATS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",ReactomeDec2019,18S rRNA,EIF1AX,EIF2S1,EIF2S2,EIF2S3,EIF3A,EIF3B,EIF3C,EIF3D,EIF3E,EIF3F,EIF3G,EIF3H,EIF3I,EIF3J,EIF3K,EIF3L,EIF3M,EIF4A1,EIF4A2,EIF4B,EIF4E,EIF4EBP1,EIF4G1,EIF4H,FAU,PABPC1,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS2,RPS20,RPS21,RPS23,RPS24,RPS25,RPS26,RPS27,RPS27A,RPS27L,RPS28,RPS29,RPS3,RPS3A,RPS4X,RPS4Y1,RPS4Y2,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of the phototransduction cascade,ReactomeDec2019,CNGA1,CNGB1,GNAT1,GNB1,GNGT1,PDE6A,PDE6B,PDE6G,RHO,SAG,SLC24A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activation of the pre-replicative complex,ReactomeDec2019,CDC45,CDC6,CDC7,CDK2,CDT1,DBF4,GMNN,MCM10,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,ORC1,ORC2,ORC3,ORC4,ORC5,ORC6,POLA1,POLA2,POLE,POLE2,POLE3,POLE4,PRIM1,PRIM2,RPA1,RPA2,RPA3,RPA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Activation, myristolyation of BID and translocation to mitochondria",ReactomeDec2019,BID,CASP8,GZMB,NMT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Activation, translocation and oligomerization of BAX",ReactomeDec2019,BAX,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodeling of CL,ReactomeDec2019,HADHA,HADHB,LCLAT1,PLA2G4A,PLA2G6,TAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodeling of DAG and TAG,ReactomeDec2019,AWAT2,DGAT1,DGAT2,DGAT2L6,DGAT2L7P,MGLL,PNPLA2,PNPLA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PC,ReactomeDec2019,LPCAT1,LPCAT2,LPCAT3,LPCAT4,MBOAT2,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2G6,PLA2R1,PLAAT3,PLB1,PLBD1,PNPLA8,TMEM86B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PE,ReactomeDec2019,ABHD4,LPCAT3,LPCAT4,MBOAT1,MBOAT2,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2G6,PLA2R1,PLAAT1,PLAAT2,PLAAT3,PLAAT4,PLAAT5,PLBD1,PNPLA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PG,ReactomeDec2019,CRLS1,LPCAT1,LPCAT4,LPGAT1,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4F,PLA2G5,PLA2R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PI,ReactomeDec2019,MBOAT7,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2R1,PLAAT3,PLBD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acyl chain remodelling of PS,ReactomeDec2019,LPCAT3,LPCAT4,MBOAT1,OSBPL10,OSBPL5,OSBPL8,PLA1A,PLA2G10,PLA2G12A,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2R1,PLAAT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adenosine P1 receptors,ReactomeDec2019,ADORA1,ADORA2A,ADORA2B,ADORA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adenylate cyclase activating pathway,ReactomeDec2019,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GNAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adenylate cyclase inhibitory pathway,ReactomeDec2019,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GNAI1,GNAI2,GNAI3,GNAL,GNAT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adherens junctions interactions,ReactomeDec2019,AFDN,ANG,CADM1,CADM2,CADM3,CDH1,CDH10,CDH11,CDH12,CDH13,CDH15,CDH17,CDH18,CDH2,CDH24,CDH3,CDH4,CDH5,CDH6,CDH7,CDH8,CDH9,CTNNA1,CTNNB1,CTNND1,JUP,NECTIN1,NECTIN2,NECTIN3,NECTIN4,PVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrenaline signalling through Alpha-2 adrenergic receptor,ReactomeDec2019,ADRA2A,ADRA2B,ADRA2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adrenaline,noradrenaline inhibits insulin secretion",ReactomeDec2019,ADCY5,ADCY6,ADRA2A,ADRA2C,CACNA1C,CACNA1D,CACNA2D2,CACNB2,CACNB3,GNAI1,GNAI2,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrenoceptors,ReactomeDec2019,ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1,ADRB2,ADRB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced glycosylation endproduct receptor signaling,ReactomeDec2019,AGER,APP,CAPZA1,CAPZA2,DDOST,HMGB1,LGALS3,MAPK1,MAPK3,PRKCSH,S100A12,S100B,SAA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aflatoxin activation and detoxification,ReactomeDec2019,ACY1,ACY3,AKR7A2,AKR7A3,AKR7L,CYP1A2,CYP2A13,CYP3A4,CYP3A5,DPEP1,DPEP2,DPEP3,GGT1,GGT3P,GGT5,GGT6,GGT7,MGST1,MGST2,MGST3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggrephagy,ReactomeDec2019,ARL13B,CETN1,CFTR,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNC1LI2,DYNLL1,DYNLL2,HDAC6,HSF1,HSP90AA1,IFT88,PARK2,PARK7,PCNT,RPS27A,UBA52,UBB,UBC,UBE2N,UBE2V1,VCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agmatine biosynthesis,ReactomeDec2019,AGMAT,AZIN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alanine metabolism,ReactomeDec2019,GPT,GPT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpha-defensins,ReactomeDec2019,ART1,CD4,DEFA1,DEFA3,DEFA4,DEFA5,DEFA6,PRSS2,PRSS3,env,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpha-oxidation of phytanate,ReactomeDec2019,ALDH3A2,HACL1,PECR,PHYH,SLC25A17,SLC27A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
